port_6,port_7,port_8,port_9,port_10,port_11,port_12,port_13,port_14,port_15,port_16,port_17,port_18,port_19,port_20,port_21,port_22,port_23,port_24,port_25,port_26,port_27,port_28,port_29,port_31,port_32,time,lap_#,event_label
-21.8535924528,-22.4786886792,-22.807109434,-20.6309503774,-17.8812509434,-19.739045283,-19.2283792453,-19.0072509434,-19.9771037736,-19.8535584906,-20.2114554717,-16.2465037736,-18.9778830189,-17.6349683019,-18.9235218868,-18.5635396226,-18.1155069811,-18.3568683019,-18.3715169811,-16.1905375472,-13.8466603774,-13.2929898113,-13.7594679245,-13.8432926415,-11.4952056604,-11.6528811321,1188.0,lap_3,event_8
-23.0489924528,-23.5961886792,-23.655509434,-20.9887403774,-18.0609509434,-20.081145283,-19.9489092453,-19.5221509434,-20.8716037736,-20.4041784906,-20.3884554717,-16.7441037736,-19.6589830189,-18.8835283019,-19.6217418868,-19.7985396226,-20.1382169811,-19.6123283019,-19.4599169811,-16.0179575472,-15.5366603774,-14.7460698113,-15.2855979245,-14.8443226415,-14.0139756604,-14.4863011321,1188.4,lap_3,event_8
-24.4150924528,-25.8310886792,-25.353509434,-23.8487603774,-20.5763509434,-22.817245283,-22.4672792453,-22.2681509434,-23.7341037736,-23.3355584906,-23.4044554717,-19.2317037736,-22.0427830189,-20.4887283019,-22.7581018868,-22.2665396226,-23.0797169811,-21.9437283019,-22.3623169811,-18.4341075472,-17.7335603774,-17.1678698113,-16.8087679245,-16.1789226415,-14.6848356604,-14.9862811321,1188.7,lap_3,event_8
-26.8057924528,-27.6931886792,-27.730509434,-25.8149603774,-22.0137509434,-24.014245283,-24.2645792453,-23.9841509434,-24.6286037736,-25.1665584906,-25.0014554717,-20.7242037736,-24.0860830189,-23.3425283019,-24.1519018868,-23.8535396226,-25.1020169811,-24.2752283019,-24.1762169811,-20.5051075472,-20.6065603774,-19.1053698113,-19.0089679245,-19.3487226415,-17.3671056604,-17.8146811321,1189.0,lap_3,event_8
-26.6347924528,-27.8801886792,-27.560509434,-25.4574603774,-22.0137509434,-24.527245283,-24.4442792453,-23.9841509434,-24.6286037736,-25.1665584906,-24.8234554717,-21.2222037736,-25.1077830189,-23.6992283019,-24.3261018868,-23.8535396226,-24.9181169811,-24.4545283019,-23.9948169811,-20.6777075472,-20.2685603774,-19.4282698113,-19.0089679245,-18.8482226415,-16.8642056604,-18.1474811321,1189.3,lap_3,event_8
-26.1227924528,-27.5071886792,-27.730509434,-26.1724603774,-22.1934509434,-24.698245283,-24.6239792453,-25.0141509434,-25.1656037736,-25.1665584906,-25.5334554717,-21.5532037736,-24.7671830189,-23.6992283019,-25.0230018868,-24.7355396226,-25.4697169811,-24.4545283019,-24.3576169811,-22.0583075472,-20.2685603774,-19.9125698113,-19.8551679245,-19.3487226415,-18.8759056604,-19.3119811321,1189.6,lap_3,event_8
-25.4397924528,-27.1347886792,-27.391509434,-24.9212603774,-22.0137509434,-24.185245283,-24.0847792453,-23.9841509434,-24.4497037736,-24.2510584906,-24.2914554717,-20.2272037736,-23.4049830189,-22.6291283019,-23.6292018868,-23.6775396226,-24.3666169811,-22.8404283019,-24.1762169811,-21.1954075472,-20.0995603774,-18.7824698113,-19.5166679245,-19.3487226415,-18.8759056604,-18.8128811321,1190.0,lap_3,event_8
-25.6104924528,-26.3897886792,-26.202509434,-24.3850603774,-21.6544509434,-23.843245283,-23.9050792453,-23.2981509434,-24.0919037736,-23.7017584906,-23.7594554717,-19.3972037736,-21.7022830189,-21.3805283019,-22.4097018868,-21.9135396226,-22.7120169811,-22.3024283019,-22.5437169811,-21.5406075472,-20.7755603774,-19.7511698113,-19.3473679245,-19.5156226415,-18.3730056604,-18.4801811321,1190.3,lap_3,event_8
-23.9027924528,-24.5273886792,-25.014509434,-22.4188603774,-19.8576509434,-21.791345283,-21.9280792453,-21.2381509434,-23.0185037736,-22.9693584906,-22.6954554717,-18.9000037736,-22.5536830189,-21.2022283019,-22.4097018868,-22.0905396226,-22.7120169811,-22.1231283019,-21.6367169811,-18.4341075472,-17.9025603774,-17.1678698113,-16.8087679245,-16.5126226415,-14.6848356604,-14.8196411321,1190.6,lap_3,event_8
-25.0981924528,-26.0172886792,-25.353509434,-23.1338603774,-20.0373509434,-22.475445283,-21.9280792453,-21.5811509434,-22.3028037736,-22.0538484906,-22.3404554717,-18.7341037736,-21.1914830189,-20.1320283019,-21.0159018868,-21.3845396226,-21.2412169811,-21.0470283019,-21.4553169811,-19.8148075472,-18.5785603774,-18.1365698113,-17.6549679245,-17.6804226415,-16.6966056604,-16.8165811321,1190.9,lap_3,event_8
-25.2689924528,-25.8310886792,-25.863509434,-24.2062603774,-21.2950509434,-22.988245283,-22.8266792453,-23.1261509434,-23.1974037736,-22.9693584906,-23.0494554717,-19.3972037736,-22.3833830189,-21.2022283019,-22.4097018868,-22.4425396226,-22.8958169811,-21.9437283019,-22.3623169811,-21.3680075472,-19.5925603774,-19.1053698113,-19.5166679245,-19.3487226415,-18.3730056604,-18.6464811321,1191.2,lap_3,event_8
-24.5858924528,-25.2723886792,-25.184509434,-24.0275603774,-20.7560509434,-22.817245283,-22.8266792453,-22.7831509434,-23.3763037736,-23.8848584906,-23.5814554717,-19.3972037736,-22.5536830189,-21.9156283019,-23.1066018868,-22.6195396226,-22.8958169811,-22.6611283019,-22.9064169811,-19.8148075472,-19.0855603774,-18.2980698113,-17.9934679245,-17.5136226415,-17.3671056604,-17.3156811321,1191.6,lap_3,event_8
-23.0489924528,-23.5961886792,-23.825509434,-21.1676603774,-18.9593509434,-20.423145283,-20.1290592453,-20.0371509434,-20.6927037736,-20.9548184906,-20.7434554717,-17.5733037736,-20.3400830189,-19.0618283019,-19.9705218868,-19.4455396226,-20.6897169811,-19.2536283019,-19.0971169811,-17.5712075472,-16.8886603774,-16.1991698113,-16.1317679245,-15.8453226415,-15.1878056604,-15.4857011321,1191.9,lap_3,event_8
-21.8535924528,-22.6649886792,-23.316509434,-21.5251403774,-18.4203509434,-20.252145283,-19.9489092453,-19.8651509434,-20.6927037736,-20.9548184906,-21.2754554717,-17.0757037736,-19.6589830189,-19.0618283019,-19.9705218868,-19.4455396226,-19.5866169811,-19.7916283019,-20.0041169811,-18.0889075472,-16.5506603774,-16.1991698113,-16.6395679245,-16.8463226415,-15.5231056604,-16.4838811321,1192.2,lap_3,event_8
-21.6827924528,-22.4786886792,-22.127909434,-20.9887403774,-17.8812509434,-19.910145283,-19.4084792453,-19.3501509434,-20.3349037736,-20.2206384906,-20.3884554717,-17.0757037736,-19.3183830189,-19.0618283019,-20.1447518868,-19.4455396226,-20.3220169811,-19.9709283019,-19.8227169811,-16.7083075472,-15.8746603774,-15.5533698113,-15.1163479245,-15.1779226415,-13.1744056604,-13.8195811321,1192.5,lap_3,event_8
-23.2196924528,-23.9686886792,-23.995509434,-22.2401603774,-19.3186509434,-21.791345283,-21.3888692453,-21.4101509434,-22.1239037736,-22.2369584906,-22.3404554717,-18.2366037736,-22.0427830189,-20.8454283019,-22.2354018868,-21.5615396226,-22.5282169811,-21.9437283019,-22.3623169811,-17.9164075472,-17.3955603774,-16.5220698113,-16.4702679245,-16.1789226415,-14.8524856604,-15.1529811321,1192.8,lap_3,event_9
-22.0242924528,-22.8511886792,-23.146509434,-21.5251403774,-18.4203509434,-20.423145283,-19.7687792453,-20.0371509434,-21.0505037736,-20.9548184906,-21.0984554717,-17.5733037736,-19.8292830189,-19.2402283019,-20.8416018868,-20.3275396226,-21.0574169811,-19.9709283019,-20.0041169811,-17.5712075472,-15.5366603774,-15.2304698113,-15.2855979245,-15.1779226415,-13.8460456604,-14.4863011321,1193.2,lap_3,event_9
-23.0489924528,-23.9686886792,-23.825509434,-21.3464003774,-18.7796509434,-20.936245283,-20.4893692453,-20.3801509434,-21.2294037736,-21.5045584906,-21.2754554717,-17.5733037736,-21.3616830189,-20.1320283019,-20.4932018868,-20.3275396226,-20.6897169811,-19.9709283019,-20.0041169811,-17.9164075472,-17.0576603774,-15.8762698113,-16.1317679245,-15.5116226415,-14.3495456604,-14.9862811321,1193.5,lap_3,event_9
-23.9027924528,-25.2723886792,-24.674509434,-22.7763603774,-20.0373509434,-21.962345283,-22.1077792453,-21.7531509434,-22.4817037736,-22.4200584906,-22.8724554717,-19.3972037736,-22.3833830189,-21.5589283019,-22.2354018868,-21.9135396226,-23.0797169811,-22.4818283019,-21.8181169811,-18.9518075472,-18.4095603774,-17.4907698113,-17.1472679245,-17.1799226415,-16.0260056604,-16.1511311321,1193.8,lap_3,event_9
-25.6104924528,-26.0172886792,-26.542509434,-24.2062603774,-21.1154509434,-22.817245283,-23.1861792453,-22.9541509434,-23.5552037736,-24.0679584906,-24.1144554717,-19.5632037736,-23.0644830189,-22.2723283019,-23.1066018868,-22.0905396226,-23.2635169811,-22.8404283019,-22.9064169811,-20.3325075472,-20.4375603774,-19.7511698113,-19.3473679245,-19.0151226415,-18.7083056604,-18.8128811321,1194.1,lap_3,event_9
-27.1477924528,-28.0661886792,-27.900509434,-25.6362603774,-22.3731509434,-24.869245283,-24.9834792453,-24.3271509434,-25.3446037736,-25.1665584906,-25.0014554717,-20.8902037736,-24.0860830189,-23.5209283019,-24.5004018868,-24.2065396226,-24.7343169811,-23.5578283019,-24.3576169811,-21.7132075472,-20.6065603774,-20.0740698113,-20.5320679245,-20.0161226415,-19.3789056604,-19.4782811321,1194.4,lap_3,event_9
-28.1717924528,-29.5561886792,-29.768509434,-27.4236603774,-24.1698509434,-26.580245283,-26.9604792453,-26.3871509434,-27.4916037736,-27.1806584906,-27.4844554717,-22.8802037736,-26.1293830189,-25.3045283019,-26.5911018868,-25.9695396226,-26.5728169811,-26.2480283019,-26.3530169811,-23.0938075472,-22.4655603774,-21.8500698113,-22.0552679245,-21.6844226415,-21.2230056604,-20.9755811321,1194.8,lap_3,event_9
-29.0257924528,-29.3691886792,-29.937509434,-28.1385603774,-24.7091509434,-27.264245283,-27.3198792453,-26.5581509434,-27.1336037736,-27.1806584906,-26.9524554717,-22.8802037736,-25.9591830189,-25.8396283019,-26.7653018868,-26.3215396226,-26.7566169811,-26.2480283019,-26.5344169811,-23.7841075472,-22.6345603774,-22.3343698113,-22.2245679245,-22.3517226415,-21.7259056604,-21.9736811321,1195.1,lap_3,event_9
-26.2937924528,-26.9484886792,-27.221509434,-25.8149603774,-22.5528509434,-24.527245283,-24.6239792453,-24.6711509434,-25.5236037736,-24.8003584906,-24.8234554717,-20.8902037736,-24.4266830189,-23.1641283019,-24.5004018868,-24.2065396226,-25.1020169811,-24.0958283019,-23.9948169811,-21.1954075472,-19.9305603774,-19.4282698113,-19.5166679245,-19.0151226415,-17.8701056604,-18.1474811321,1195.4,lap_3,event_9
-26.9767924528,-28.6251886792,-28.579509434,-26.7086603774,-22.9121509434,-25.040245283,-25.5226792453,-25.1851509434,-25.8806037736,-25.8989584906,-25.8884554717,-21.5532037736,-24.7671830189,-24.2343283019,-25.1973018868,-24.5585396226,-25.8374169811,-24.6339283019,-24.3576169811,-21.3680075472,-20.6065603774,-19.5896698113,-20.1936679245,-19.5156226415,-18.0377056604,-18.3137811321,1195.7,lap_3,event_9
-26.9767924528,-27.6931886792,-28.409509434,-26.3511603774,-22.7324509434,-25.040245283,-24.9834792453,-24.8421509434,-25.5236037736,-25.7158584906,-25.5334554717,-21.3872037736,-24.9374830189,-23.8776283019,-25.1973018868,-24.5585396226,-25.1020169811,-24.6339283019,-25.0832169811,-21.8857075472,-21.2825603774,-20.7198698113,-20.7013679245,-20.5166226415,-19.5465056604,-19.6446811321,1196.0,lap_3,event_9
-28.0017924528,-29.3691886792,-28.919509434,-27.6023603774,-24.1698509434,-26.751245283,-26.7807792453,-26.3871509434,-26.9546037736,-27.3637584906,-26.9524554717,-22.5482037736,-25.6185830189,-24.7694283019,-25.8942018868,-25.4405396226,-26.3889169811,-25.3513283019,-25.9902169811,-22.9212075472,-22.2965603774,-22.0114698113,-21.8860679245,-21.3507226415,-20.3847056604,-21.3082811321,1196.4,lap_3,event_9
-26.8057924528,-28.0661886792,-27.900509434,-25.2787603774,-22.9121509434,-25.383245283,-24.9834792453,-24.6711509434,-25.5236037736,-25.8989584906,-26.0654554717,-21.8852037736,-25.1077830189,-25.1261283019,-25.7199018868,-25.2645396226,-25.8374169811,-25.5306283019,-25.0832169811,-21.7132075472,-21.2825603774,-21.0427698113,-20.7013679245,-19.6824226415,-19.0436056604,-19.4782811321,1196.7,lap_3,event_9
-25.9517924528,-26.7622886792,-27.900509434,-26.7086603774,-22.7324509434,-25.212245283,-25.3428792453,-25.3571509434,-25.8806037736,-25.7158584906,-25.8884554717,-21.5532037736,-24.9374830189,-23.6992283019,-25.5457018868,-25.0875396226,-25.4697169811,-24.9926283019,-25.6274169811,-22.7487075472,-21.6205603774,-21.3656698113,-20.8705679245,-21.1839226415,-20.0494056604,-20.4764811321,1197.0,lap_3,event_9
-28.0017924528,-29.1831886792,-28.919509434,-27.2448603774,-24.1698509434,-26.580245283,-26.4212792453,-26.2151509434,-26.9546037736,-27.1806584906,-27.1294554717,-22.0512037736,-25.2780830189,-24.0559283019,-25.0230018868,-24.5585396226,-24.9181169811,-24.2752283019,-24.3576169811,-21.1954075472,-20.0995603774,-20.2354698113,-19.6858679245,-19.5156226415,-19.2112056604,-19.1455811321,1197.3,lap_3,event_9
-27.1477924528,-27.6931886792,-27.900509434,-25.9936603774,-22.9121509434,-25.554245283,-25.7023792453,-25.0141509434,-26.0596037736,-26.6313584906,-26.0654554717,-21.3872037736,-24.7671830189,-23.8776283019,-25.0230018868,-24.7355396226,-25.6535169811,-25.1719283019,-25.0832169811,-22.5761075472,-21.7895603774,-21.3656698113,-22.2245679245,-21.1839226415,-20.5524056604,-20.9755811321,1197.6,lap_3,event_9
-29.1967924528,-29.3691886792,-29.598509434,-28.4960603774,-24.5292509434,-27.093245283,-27.1401792453,-27.0731509434,-28.3856037736,-28.2792584906,-28.3714554717,-23.8752037736,-27.1512830189,-26.3746283019,-27.8106018868,-27.3795396226,-27.8597169811,-27.1447283019,-27.6227169811,-26.2002075472,-24.6626603774,-24.2721698113,-24.2554679245,-24.0196226415,-24.0729056604,-23.9699811321,1198.0,lap_3,event_9
-28.0017924528,-28.6251886792,-29.088509434,-27.7811603774,-24.3495509434,-26.922245283,-26.7807792453,-26.3871509434,-27.6696037736,-27.7299584906,-27.6614554717,-23.8752037736,-27.4912830189,-26.1963283019,-27.9848018868,-27.7325396226,-26.9405169811,-26.9654283019,-27.0786169811,-25.3374075472,-23.6486603774,-23.4641698113,-23.7476679245,-23.6866226415,-23.5700056604,-23.8036811321,1198.3,lap_3,event_9
-26.9767924528,-28.2521886792,-28.409509434,-26.5299603774,-23.8105509434,-26.409245283,-26.4212792453,-26.0441509434,-27.1336037736,-27.1806584906,-27.3074554717,-23.2122037736,-26.8102830189,-25.6612283019,-26.5911018868,-27.2035396226,-27.3081169811,-26.7860283019,-27.2597169811,-24.4745075472,-23.6486603774,-22.6571698113,-22.7322679245,-23.0191226415,-22.3965056604,-22.8054811321,1198.6,lap_3,event_9
-27.8307924528,-29.1831886792,-29.598509434,-27.0661603774,-24.1698509434,-25.725245283,-25.8820792453,-25.5291509434,-26.4176037736,-26.8144584906,-26.5974554717,-23.8752037736,-27.1512830189,-25.6612283019,-27.8106018868,-27.3795396226,-28.0435169811,-27.5034283019,-27.0786169811,-25.1648075472,-23.6486603774,-22.9801698113,-23.2399679245,-23.5196226415,-21.8935056604,-22.6391811321,1198.9,lap_3,event_9
-29.7087924528,-30.1141886792,-30.786509434,-28.6748603774,-25.2481509434,-27.606245283,-27.6793792453,-27.4171509434,-28.0276037736,-28.4623584906,-28.5484554717,-25.0362037736,-27.8322830189,-27.8015283019,-29.0302018868,-29.4955396226,-29.3307169811,-28.7585283019,-28.8927169811,-26.8902075472,-25.0006603774,-24.4331698113,-24.9328679245,-24.8546226415,-23.5700056604,-24.1363811321,1199.2,lap_3,event_9
-32.2707924528,-33.2811886792,-33.503509434,-30.6409603774,-27.0441509434,-30.171245283,-30.5550792453,-29.8191509434,-30.5326037736,-31.3923584906,-31.3874554717,-28.3532037736,-32.2592830189,-31.7255283019,-33.2113018868,-32.6695396226,-34.6617169811,-33.0635283019,-33.2457169811,-30.8602075472,-29.2256603774,-29.1151698113,-29.1638679245,-28.6916226415,-27.7609056604,-27.4639811321,1199.6,lap_3,event_9
-29.7087924528,-31.9771886792,-32.484509434,-30.9984603774,-26.6851509434,-29.658245283,-29.6563792453,-29.6481509434,-29.9956037736,-30.1101584906,-31.0324554717,-25.5332037736,-29.0242830189,-28.1585283019,-29.9013018868,-30.0245396226,-29.6977169811,-29.4765283019,-30.1627169811,-27.5812075472,-26.0146603774,-26.5321698113,-26.7938679245,-26.0216226415,-25.7489056604,-26.4649811321,1199.9,lap_3,event_9
-28.8547924528,-30.8591886792,-31.296509434,-30.8197603774,-26.8651509434,-29.658245283,-29.6563792453,-29.1331509434,-30.1746037736,-30.1101584906,-30.5004554717,-25.0362037736,-28.6832830189,-27.6235283019,-28.6817018868,-28.4375396226,-28.5947169811,-28.0414283019,-28.1667169811,-25.6822075472,-25.5076603774,-24.5951698113,-24.7631679245,-24.3536226415,-24.0729056604,-24.8017811321,1200.2,lap_3,event_9
-25.4397924528,-26.9484886792,-27.221509434,-26.1724603774,-23.0918509434,-25.040245283,-24.9834792453,-25.3571509434,-25.8806037736,-26.0820584906,-26.4204554717,-23.0462037736,-25.6185830189,-25.4828283019,-27.2879018868,-25.7925396226,-26.7566169811,-26.0686283019,-26.7158169811,-24.6471075472,-22.8036603774,-22.8191698113,-23.4092679245,-22.8522226415,-22.3965056604,-22.6391811321,1200.5,lap_3,event_9
-25.6104924528,-27.1347886792,-27.391509434,-26.1724603774,-23.2714509434,-25.212245283,-25.1631792453,-25.3571509434,-26.0596037736,-26.0820584906,-26.0654554717,-21.7192037736,-25.2780830189,-23.8776283019,-25.7199018868,-24.9115396226,-25.2858169811,-25.5306283019,-25.6274169811,-23.0938075472,-22.4655603774,-22.1729698113,-22.0552679245,-21.6844226415,-21.5582056604,-21.3082811321,1200.8,lap_3,event_9
-24.0735924528,-25.2723886792,-26.032509434,-23.8487603774,-21.4747509434,-23.672245283,-23.3658792453,-23.1261509434,-24.4497037736,-24.8003584906,-24.4684554717,-19.8952037736,-23.5752830189,-22.2723283019,-22.7581018868,-22.9715396226,-22.8958169811,-22.4818283019,-22.7250169811,-21.1954075472,-19.9305603774,-19.7511698113,-20.1936679245,-20.0161226415,-20.2171056604,-20.4764811321,1201.2,lap_3,event_9
-22.7073924528,-23.7823886792,-24.165509434,-22.9550603774,-19.8576509434,-21.791345283,-21.9280792453,-21.5811509434,-22.4817037736,-22.4200584906,-22.6954554717,-19.3972037736,-22.5536830189,-21.7373283019,-23.4550018868,-22.4425396226,-22.3443169811,-22.8404283019,-22.7250169811,-20.3325075472,-19.4235603774,-19.5896698113,-19.6858679245,-19.8492226415,-19.3789056604,-19.9773811321,1201.5,lap_3,event_9
-24.2443924528,-25.2723886792,-25.523509434,-23.3125603774,-20.9357509434,-23.159245283,-23.1861792453,-22.7831509434,-23.7341037736,-24.0679584906,-23.9364554717,-20.2272037736,-23.5752830189,-22.9858283019,-24.1519018868,-23.6775396226,-23.4474169811,-23.7372283019,-23.8134169811,-21.5406075472,-19.9305603774,-20.0740698113,-20.7013679245,-20.5166226415,-20.0494056604,-20.4764811321,1201.8,lap_3,event_10
-21.6827924528,-22.4786886792,-22.637309434,-21.8826303774,-18.7796509434,-20.594145283,-20.8496792453,-21.0671509434,-21.5872037736,-21.5045584906,-21.8084554717,-19.0658037736,-21.5319830189,-21.2022283019,-22.7581018868,-22.4425396226,-21.9766169811,-21.9437283019,-22.3623169811,-20.3325075472,-18.9165603774,-18.7824698113,-19.1781679245,-18.8482226415,-18.8759056604,-19.3119811321,1202.1,lap_3,event_10
-20.8288924528,-22.1061886792,-22.467509434,-21.3464003774,-18.4203509434,-20.252145283,-19.9489092453,-19.8651509434,-20.6927037736,-21.1383584906,-21.2754554717,-18.0708037736,-20.1697830189,-19.9536283019,-20.8416018868,-20.3275396226,-20.6897169811,-20.5090283019,-20.5483169811,-18.7793075472,-17.5645603774,-17.3293698113,-17.8242679245,-17.6804226415,-17.0319056604,-17.8146811321,1202.4,lap_3,event_10
-19.9750924528,-21.3612886792,-21.788409434,-19.7364603774,-17.8812509434,-19.568045283,-18.8680792453,-18.8355509434,-19.7982037736,-19.8535584906,-20.2114554717,-17.2416037736,-19.9994830189,-18.8835283019,-20.3189718868,-20.5035396226,-19.5866169811,-20.1503283019,-19.8227169811,-18.4341075472,-17.0576603774,-17.0064698113,-16.8087679245,-17.1799226415,-16.6966056604,-16.8165811321,1202.8,lap_3,event_10
-20.1458924528,-21.1749886792,-21.448809434,-19.9153603774,-17.5219509434,-18.883945283,-18.8680792453,-18.8355509434,-19.0825037736,-19.6700584906,-19.6794554717,-17.0757037736,-19.1481830189,-18.7051283019,-19.9705218868,-20.5035396226,-20.1382169811,-19.6123283019,-19.8227169811,-18.9518075472,-17.7335603774,-17.3293698113,-17.6549679245,-17.1799226415,-16.8642056604,-16.9828811321,1203.1,lap_3,event_10
